display_template,image_small,image_small,objectid,ark,object_location,,parentid,image_alt_text,contributing_institution,title,rights_management_valueURI,type,language,personal_creator,corporate_creator,personal_contributor,corporate_contributor,date,description,extent,genre,subject,personal_name_subject,corporate_name_subject,location,longitude,latitude,chronological_subject
,,,FDMM_MAMR1919i083,,FDMM_MAMR1919i083.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i084,,FDMM_MAMR1919i084.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i085,,FDMM_MAMR1919i085.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i086,,FDMM_MAMR1919i086.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i087,,FDMM_MAMR1919i087.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i088,,FDMM_MAMR1919i088.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i089,,FDMM_MAMR1919i089.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i090,,FDMM_MAMR1919i090.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i091,,FDMM_MAMR1919i091.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i092,,FDMM_MAMR1919i092.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i093,,FDMM_MAMR1919i093.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i094,,FDMM_MAMR1919i094.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i095,,FDMM_MAMR1919i095.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i096,,FDMM_MAMR1919i096.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i097,,FDMM_MAMR1919i097.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i098,,FDMM_MAMR1919i098.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i099,,FDMM_MAMR1919i099.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i100,,FDMM_MAMR1919i100.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i101,,FDMM_MAMR1919i101.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i102,,FDMM_MAMR1919i102.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i103,,FDMM_MAMR1919i103.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i104,,FDMM_MAMR1919i104.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i105,,FDMM_MAMR1919i105.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i106,,FDMM_MAMR1919i106.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i107,,FDMM_MAMR1919i107.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i108,,FDMM_MAMR1919i108.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i109,,FDMM_MAMR1919i109.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i110,,FDMM_MAMR1919i110.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i111,,FDMM_MAMR1919i111.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i112,,FDMM_MAMR1919i112.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i113,,FDMM_MAMR1919i113.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i114,,FDMM_MAMR1919i114.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i115,,FDMM_MAMR1919i115.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i116,,FDMM_MAMR1919i116.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i117,,FDMM_MAMR1919i117.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i118,,FDMM_MAMR1919i118.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i119,,FDMM_MAMR1919i119.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i120,,FDMM_MAMR1919i120.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i121,,FDMM_MAMR1919i121.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i122,,FDMM_MAMR1919i122.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i123,,FDMM_MAMR1919i123.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i124,,FDMM_MAMR1919i124.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i125,,FDMM_MAMR1919i125.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i126,,FDMM_MAMR1919i126.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i127,,FDMM_MAMR1919i127.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i128,,FDMM_MAMR1919i128.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i129,,FDMM_MAMR1919i129.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i130,,FDMM_MAMR1919i130.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i131,,FDMM_MAMR1919i131.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i132,,FDMM_MAMR1919i132.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i133,,FDMM_MAMR1919i133.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i134,,FDMM_MAMR1919i134.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i135,,FDMM_MAMR1919i135.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i136,,FDMM_MAMR1919i136.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i137,,FDMM_MAMR1919i137.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i138,,FDMM_MAMR1919i138.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i139,,FDMM_MAMR1919i139.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i140,,FDMM_MAMR1919i140.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i141,,FDMM_MAMR1919i141.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i142,,FDMM_MAMR1919i142.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i143,,FDMM_MAMR1919i143.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i144,,FDMM_MAMR1919i144.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i145,,FDMM_MAMR1919i145.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i146,,FDMM_MAMR1919i146.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i147,,FDMM_MAMR1919i147.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i148,,FDMM_MAMR1919i148.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i149,,FDMM_MAMR1919i149.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i150,,FDMM_MAMR1919i150.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i151,,FDMM_MAMR1919i151.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i152,,FDMM_MAMR1919i152.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i153,,FDMM_MAMR1919i153.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i154,,FDMM_MAMR1919i154.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i155,,FDMM_MAMR1919i155.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i156,,FDMM_MAMR1919i156.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i157,,FDMM_MAMR1919i157.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i158,,FDMM_MAMR1919i158.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i159,,FDMM_MAMR1919i159.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i160,,FDMM_MAMR1919i160.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i161,,FDMM_MAMR1919i161.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i162,,FDMM_MAMR1919i162.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i163,,FDMM_MAMR1919i163.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,Fort Des Moines Museum,,,,,,,,,,,,,,,,Iowa,,,
,,,FDMM_MAMR1919i164,,FDMM_MAMR1919i164.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i165,,FDMM_MAMR1919i165.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i166,,FDMM_MAMR1919i166.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i167,,FDMM_MAMR1919i167.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i168,,FDMM_MAMR1919i168.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i169,,FDMM_MAMR1919i169.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i170,,FDMM_MAMR1919i170.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i171,,FDMM_MAMR1919i171.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i172,,FDMM_MAMR1919i172.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i173,,FDMM_MAMR1919i173.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i174,,FDMM_MAMR1919i174.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
,,,FDMM_MAMR1919i175,,FDMM_MAMR1919i175.tif,,FDMM_MAMR1919i000,Page from an annual of a historically Black college featuring several individuals commissioned at Fort Des Moines,,,,,,,,,,,,,,,,,,,,
